Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
667c6a5df94791411ee773d6,663cc521ca7111a7718b612b,APPROVED,Not Applicable,2024-06-26T19:22:11.661000Z,2024-06-26T19:30:37.277000Z,2024-06-28T12:22:12.995000Z,2024-06-26T19:31:18.856226Z,506.0,C1DPSPJ5,15,English,Republican,31,Female,White,United States,United States,United States,English,No,Part-Time
667c6d79a9dfbefa85371460,6548f6f0de5f46d3f7b04fbb,APPROVED,Not Applicable,2024-06-26T19:35:34.939000Z,2024-06-26T19:55:56.519000Z,2024-06-28T12:22:30.229000Z,2024-06-26T19:55:58.268862Z,1222.0,C1DPSPJ5,132,English,Independent,55,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
667c7266fe7250074459e528,6632634c8fd154fb42b40ad4,APPROVED,Not Applicable,2024-06-26T19:56:34.703000Z,2024-06-26T20:07:52.005000Z,2024-06-28T12:23:25.077000Z,2024-06-26T20:07:52.974978Z,678.0,C1DPSPJ5,22,English,Democrat,69,Female,White,United States,United States,United States,English,No,Part-Time
667c7284e4e265ca9a3254dd,66310efb15c23a777fdcf533,APPROVED,Not Applicable,2024-06-26T19:57:06.072000Z,2024-06-26T20:03:04.924000Z,2024-06-28T12:24:23.951000Z,2024-06-26T20:03:17.879713Z,359.0,C1DPSPJ5,22,English,Republican,65,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667c741f6d71e45b72b4c485,65cefb1a4565306b90516a56,APPROVED,Not Applicable,2024-06-26T20:03:55.579000Z,2024-06-26T20:20:45.695000Z,2024-06-28T12:21:02.302000Z,2024-06-26T20:20:46.848735Z,1011.0,C1DPSPJ5,265,English,Democrat,19,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667c742152a879cc0315ee23,61109c7ceed1a47bb0535984,APPROVED,Not Applicable,2024-06-26T20:03:52.165000Z,2024-06-26T20:11:50.289000Z,2024-06-28T12:21:16.862000Z,2024-06-26T20:11:58.910321Z,479.0,C1DPSPJ5,240,English,Democrat,32,Female,White,United States,United States,United States,English,No,Full-Time
667c742e1cb1cb4e6f352b12,611692a4e50bab52864b978f,APPROVED,Not Applicable,2024-06-26T20:04:03.308000Z,2024-06-26T20:09:41.369000Z,2024-06-28T12:21:17.158000Z,2024-06-26T20:11:41.676358Z,339.0,C1DPSPJ5,2577,English,Democrat,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c743b23f9daa7c9e044f2,63a9e5cb1dd0a02fffe7b8b4,APPROVED,Not Applicable,2024-06-26T20:04:21.352000Z,2024-06-26T20:15:37.925000Z,2024-06-28T12:23:25.378000Z,2024-06-26T20:15:39.030161Z,677.0,C1DPSPJ5,773,English,Democrat,56,Female,White,United States,United States,United States,English,No,Full-Time
667c74bf7243613f0a7558a3,6646410c60d3b983f826428a,APPROVED,Not Applicable,2024-06-26T20:06:31.964000Z,2024-06-26T20:16:19.631000Z,2024-06-28T12:21:17.600000Z,2024-06-26T20:16:33.781311Z,588.0,C1DPSPJ5,3,English,Democrat,28,Female,Asian,United States,United States,United States,English,No,Full-Time
667c74e26bdf4d64b572d75c,5d43acdf20b237000130ffd3,APPROVED,Not Applicable,2024-06-26T20:07:06.238000Z,2024-06-26T20:23:54.811000Z,2024-06-28T12:21:37.380000Z,2024-06-26T20:24:11.564651Z,1009.0,C1DPSPJ5,808,English,Independent,46,Female,White,United States,United States,United States,English,No,Full-Time
667c75e424cf3ec9d238452b,6672ea7d49e10df354bf2d8b,APPROVED,Not Applicable,2024-06-26T20:11:23.886000Z,2024-06-26T20:19:43.643000Z,2024-06-28T12:21:02.689000Z,2024-06-26T20:19:45.477469Z,500.0,C1DPSPJ5,1,English,Democrat,23,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
667c76011452f373afd7a475,6612c945cebe319d923b80f8,APPROVED,Not Applicable,2024-06-26T20:11:57.339000Z,2024-06-26T20:19:10.968000Z,2024-06-28T12:22:05.795000Z,2024-06-26T20:19:11.549958Z,434.0,C1DPSPJ5,7,English,Independent,25,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667c7611f0a2b7f74d1dd4f2,5ca6bbf13b5fcf00100996e9,APPROVED,Not Applicable,2024-06-26T20:12:10.871000Z,2024-06-26T20:19:01.454000Z,2024-06-28T12:35:24.414000Z,2024-06-26T20:19:02.073840Z,411.0,C1DPSPJ5,5054,English,Republican,58,Male,White,United States,United States,United States,English,No,Full-Time
667c761d77e1553682e04527,65caa48033ea8ce51aad7457,AWAITING REVIEW,Not Applicable,2024-06-26T20:12:19.873000Z,2024-06-26T20:34:09.617000Z,,2024-06-26T20:34:12.593548Z,1310.0,C1DPSPJ5,220,English,Independent,61,Male,White,United States,United States,United States,English,No,Other
667c761e5782eb46f87abcc8,65fced3014e83847ac25d456,AWAITING REVIEW,Not Applicable,2024-06-26T20:12:23.146000Z,2024-06-26T20:17:52.813000Z,,2024-06-26T20:17:53.564720Z,330.0,C1DPSPJ5,75,English,Independent,33,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c774250cde6636659dbf4,665a6e1a9916896b87009d1d,APPROVED,Not Applicable,2024-06-26T20:17:16.035000Z,2024-06-26T20:30:23.605000Z,2024-06-28T12:26:35.397000Z,2024-06-26T20:30:24.562032Z,788.0,C1DPSPJ5,26,English,Independent,43,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c775a473a0d58a0a8de9c,60ac66a8e1bf5a1c51fa864c,APPROVED,Not Applicable,2024-06-26T20:17:58.643000Z,2024-06-26T20:34:40.590000Z,2024-06-28T12:35:24.801000Z,2024-06-26T20:36:59.756594Z,1002.0,C1DPSPJ5,3696,"English, Spanish",Republican,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
667c77d8f22501407ef67c1f,60370fb9821755a90ad3b880,APPROVED,Not Applicable,2024-06-26T20:19:43.163000Z,2024-06-26T20:38:11.412000Z,2024-06-28T12:35:25.147000Z,2024-06-26T20:38:12.538901Z,1109.0,C1DPSPJ5,1774,English,Republican,62,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c7844f0a2b7f74d1dd55e,60493e65aba91587246602a2,AWAITING REVIEW,Not Applicable,2024-06-26T20:21:34.788000Z,2024-06-26T20:28:39.796000Z,,2024-06-26T20:29:27.885759Z,426.0,C1DPSPJ5,2513,"English, Spanish",Independent,70,Male,White,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c784d078144ae1858af5d,65c4e53c0545aa34144ab892,APPROVED,Not Applicable,2024-06-26T20:21:46.688000Z,2024-06-26T20:30:56.973000Z,2024-06-28T12:27:12.873000Z,2024-06-26T20:30:58.116278Z,551.0,C1DPSPJ5,506,English,Independent,45,Male,White,United States,United States,United States,English,No,Full-Time
667c7854784511db5627b712,5df56c107605fe3dce946521,APPROVED,Not Applicable,2024-06-26T20:21:53.746000Z,2024-06-26T20:33:47.974000Z,2024-06-28T12:26:35.881000Z,2024-06-26T20:33:50.007233Z,715.0,C1DPSPJ5,716,"Chinese, English, French, Portuguese, Spanish",Independent,35,Female,Mixed,United States,United States,United States,French,DATA_EXPIRED,Full-Time
667c7857a5a69cc94ace5668,667203fa48934b1323ec7fdd,APPROVED,Not Applicable,2024-06-26T20:21:53.970000Z,2024-06-26T20:26:10.808000Z,2024-06-28T12:22:06.095000Z,2024-06-26T20:27:08.383896Z,257.0,C1DPSPJ5,19,English,Independent,25,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
667c7868f08a687de51778ca,5b8be53fb56a0a00018dc32d,APPROVED,Not Applicable,2024-06-26T20:22:09.876000Z,2024-06-26T20:32:51.153000Z,2024-06-28T12:27:34.046000Z,2024-06-26T20:32:53.551885Z,642.0,C1DPSPJ5,1173,English,Democrat,43,Male,White,United States,United States,United States,English,No,Full-Time
667c78726f5df9c1a617c268,5f8275c36d72281a1c8a2927,AWAITING REVIEW,Not Applicable,2024-06-26T20:22:39.257000Z,2024-06-26T20:34:04.282000Z,,2024-06-26T20:34:04.969431Z,686.0,C1DPSPJ5,4956,English,Democrat,46,Female,White,United States,United States,United States,English,No,Full-Time
667c787396c7fc3eefb6cb1e,663e3c2870a87bac315ac450,APPROVED,Not Applicable,2024-06-26T20:22:17.444000Z,2024-06-26T20:32:39.577000Z,2024-06-28T12:21:17.927000Z,2024-06-26T20:32:41.473053Z,623.0,C1DPSPJ5,1,English,Democrat,27,Female,White,United States,United States,United States,English,Yes,Full-Time
667c787c216b53d88e7aa938,656654b787073b801893050f,AWAITING REVIEW,Not Applicable,2024-06-26T20:22:39.848000Z,2024-06-26T20:31:34.751000Z,,2024-06-26T20:31:37.428076Z,535.0,C1DPSPJ5,756,English,Democrat,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c788650cde6636659dc2d,616da069522e6b8aa420a603,AWAITING REVIEW,Not Applicable,2024-06-26T20:22:38.932000Z,2024-06-26T20:33:48.313000Z,,2024-06-26T20:33:49.133944Z,670.0,C1DPSPJ5,1225,English,Republican,52,Female,White,United States,United States,United States,English,No,Full-Time
667c788a3668a5af4baf2ade,663131c22e2e18f9313982c9,APPROVED,Not Applicable,2024-06-26T20:22:40.193000Z,2024-06-26T20:34:45.863000Z,2024-06-28T12:21:18.213000Z,2024-06-26T20:37:01.873695Z,726.0,C1DPSPJ5,61,English,Democrat,30,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
667c78957243613f0a755952,6654bb99336446c73dbb9e88,AWAITING REVIEW,Not Applicable,2024-06-26T20:22:52.426000Z,2024-06-26T20:28:50Z,,2024-06-26T20:29:35.945609Z,358.0,C1DPSPJ5,10,English,Independent,28,Female,White,United States,United States,United States,English,Yes,Part-Time
667c789f671e300cd49abc22,6643fe707659c3714e6aac4d,APPROVED,Not Applicable,2024-06-26T20:23:04.670000Z,2024-06-26T20:38:44.781000Z,2024-06-28T12:21:18.670000Z,2024-06-26T21:38:59.403325Z,941.0,C1DPSPJ5,131,English,Democrat,27,Female,White,United States,United States,United States,English,No,Part-Time
667c78a7247b6f7e946186ad,5e69ce2076c4680330657fd6,APPROVED,Not Applicable,2024-06-26T20:23:10.044000Z,2024-06-26T20:29:09.625000Z,2024-06-28T12:21:19.048000Z,2024-06-26T20:29:39.510137Z,360.0,C1DPSPJ5,1228,English,Democrat,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
667c78ab0365546e129faa13,5ddd7db419eecbce5c2dbc6f,AWAITING REVIEW,Not Applicable,2024-06-26T20:23:12.267000Z,2024-06-26T20:28:18.380000Z,,2024-06-26T20:28:52.979912Z,307.0,C1DPSPJ5,3085,English,Democrat,35,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c78ac3628fa153e5cdccb,63eaa6adf989350fb6225d79,APPROVED,Not Applicable,2024-06-26T20:23:17.437000Z,2024-06-26T20:32:19.008000Z,2024-06-28T12:22:06.441000Z,2024-06-26T20:32:20.181774Z,542.0,C1DPSPJ5,1365,"English, Esperanto, French, Spanish, Portuguese",Independent,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c78b1a09704b95910d493,666ca64aed81c5b59c433405,AWAITING REVIEW,Not Applicable,2024-06-26T20:23:36.601000Z,2024-06-26T20:32:43.453000Z,,2024-06-26T20:32:46.861954Z,547.0,C1DPSPJ5,6,English,Republican,24,Female,White,United States,United States,United States,English,No,Full-Time
667c78c9d284101a0dd896b2,665660045a9a7fa59cdf68b6,APPROVED,Not Applicable,2024-06-26T20:23:42.134000Z,2024-06-26T20:29:28.702000Z,2024-06-28T12:23:25.757000Z,2024-06-26T20:29:42.403346Z,347.0,C1DPSPJ5,30,English,Democrat,90,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c78d30f6292151ecfe554,5f71445c1b1cd777730b95f0,AWAITING REVIEW,Not Applicable,2024-06-26T20:23:54.489000Z,2024-06-26T20:32:23.236000Z,,2024-06-26T20:32:24.325212Z,509.0,C1DPSPJ5,655,"English, Spanish",Democrat,22,Male,Other,United States,United States,United States,Spanish,Yes,Other
667c78d3128285e31f89230a,5f555b34dd31029278c460f6,AWAITING REVIEW,Not Applicable,2024-06-26T20:23:57.415000Z,2024-06-26T20:30:55.405000Z,,2024-06-26T20:30:56.049679Z,418.0,C1DPSPJ5,347,English,Democrat,35,Female,Mixed,United States,United States,United States,English,No,Full-Time
667c78df827314cd6f700c2d,664f6402bb84733d032836cd,APPROVED,Not Applicable,2024-06-26T20:24:09.114000Z,2024-06-26T20:33:49.228000Z,2024-06-28T12:21:19.393000Z,2024-06-26T20:33:49.968337Z,581.0,C1DPSPJ5,145,English,Democrat,30,Female,Asian,China,United States,United States,English,Yes,Unemployed (and job seeking)
667c78e0f71459e8ba6a386b,604dff87be5115f1266d3963,AWAITING REVIEW,Not Applicable,2024-06-26T20:24:22.168000Z,2024-06-26T20:34:55.737000Z,,2024-06-26T20:37:04.842336Z,634.0,C1DPSPJ5,3487,English,Democrat,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c78eb671e300cd49abc30,6628a24dff1b997ff58d9f8f,AWAITING REVIEW,Not Applicable,2024-06-26T20:24:23.079000Z,2024-06-26T20:40:14.822000Z,,2024-06-26T20:40:17.201048Z,952.0,C1DPSPJ5,299,English,Republican,37,Female,White,United States,United States,United States,English,No,Part-Time
667c78f30c06655a357a75c2,6646b01f17e34157aeceda3d,APPROVED,Not Applicable,2024-06-26T20:24:28.915000Z,2024-06-26T20:34:35.069000Z,2024-06-28T12:21:19.983000Z,2024-06-26T20:36:57.903534Z,607.0,C1DPSPJ5,50,English,Democrat,31,Female,White,United States,United States,United States,English,No,Full-Time
667c7904a5a69cc94ace5688,5e6ab526d4948e07429b84e5,APPROVED,Not Applicable,2024-06-26T20:24:54.917000Z,2024-06-26T20:38:52.703000Z,2024-06-28T12:21:20.349000Z,2024-06-26T20:38:54.453457Z,838.0,C1DPSPJ5,423,"English, Farsi, Spanish",Democrat,26,Female,Other,United States,United States,United States,English,Yes,Other
667c7904f009f34e4ad99587,5e10eede451be57b9499894c,APPROVED,Not Applicable,2024-06-26T20:24:47.744000Z,2024-06-26T20:35:36.783000Z,2024-06-28T12:26:36.346000Z,2024-06-26T20:37:14.217649Z,650.0,C1DPSPJ5,1327,English,Independent,40,Female,White,United States,United States,United States,English,Yes,Full-Time
667c7908884e669040b78ea2,664e28d953e97704d0668a56,AWAITING REVIEW,Not Applicable,2024-06-26T20:24:48.644000Z,2024-06-26T20:29:13.364000Z,,2024-06-26T20:29:40.191856Z,265.0,C1DPSPJ5,23,English,Democrat,37,Female,Mixed,United States,United States,United States,English,No,Part-Time
667c7912ebfe0bcc08c24a55,5a01ddf3728b1b0001ad8ad0,APPROVED,Not Applicable,2024-06-26T20:25:36.206000Z,2024-06-26T20:33:44.049000Z,2024-06-28T12:21:20.703000Z,2024-06-26T20:33:44.729616Z,488.0,C1DPSPJ5,6951,English,Democrat,31,Female,Mixed,United States,United States,United States,English,No,Part-Time
667c79222bfdd774e9c50dde,6110d93fdb4e6377961e89d8,APPROVED,Not Applicable,2024-06-26T20:29:45.088000Z,2024-06-26T20:42:32.869000Z,2024-06-28T12:25:08.479000Z,2024-06-26T20:42:38.471545Z,768.0,C1DPSPJ5,302,English,Independent,20,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c792b7f9daf4883863f4b,655b74ec40886e076dcceea3,APPROVED,Not Applicable,2024-06-26T20:25:25.623000Z,2024-06-26T20:41:09.808000Z,2024-06-28T12:21:37.764000Z,2024-06-26T20:41:12.326588Z,945.0,C1DPSPJ5,628,English,Independent,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c793a792363f6f9f52fb7,65ea5b732e93163efc290b06,APPROVED,Not Applicable,2024-06-26T20:25:39.192000Z,2024-06-26T20:38:13.151000Z,2024-06-28T12:25:36.370000Z,2024-06-26T20:38:13.857151Z,754.0,C1DPSPJ5,479,English,Independent,38,Male,White,United States,United States,United States,English,No,Full-Time
667c793a96c7fc3eefb6cb3c,5d847ac9be4b0b00188463d7,APPROVED,Not Applicable,2024-06-26T20:25:37.467000Z,2024-06-26T21:11:38.246000Z,2024-06-28T12:22:06.814000Z,2024-06-26T21:11:51.730590Z,2761.0,C1DPSPJ5,4776,English,Independent,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667c793da4ef8877a9ce55ff,644153e98cfd7f44f61c1d1c,AWAITING REVIEW,Not Applicable,2024-06-26T20:25:41.210000Z,2024-06-26T20:36:20.186000Z,,2024-06-26T20:37:22.729474Z,639.0,C1DPSPJ5,977,English,Democrat,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c7948d23ffb3844c50dee,5cfbe5afd3251300013fee89,AWAITING REVIEW,Not Applicable,2024-06-26T20:25:52.787000Z,2024-06-26T20:40:30.162000Z,,2024-06-26T20:40:30.904879Z,878.0,C1DPSPJ5,2014,English,Democrat,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c794e6f5b4c194536d10f,6580563ab7a54f1d93ec09f3,APPROVED,Not Applicable,2024-06-26T20:25:58.644000Z,2024-06-26T21:01:21.052000Z,2024-06-28T12:21:21.669000Z,2024-06-26T21:02:53.507599Z,2123.0,C1DPSPJ5,277,English,Democrat,32,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c795f31e1fa5ae5a80a0f,5bfc9065ce028e0001337c3c,AWAITING REVIEW,Not Applicable,2024-06-26T20:28:51.715000Z,2024-06-26T21:04:42.799000Z,,2024-06-26T21:04:45.896853Z,2152.0,C1DPSPJ5,1239,"Spanish, English, Italian",Democrat,29,Male,Black,United States,United States,United States,English,No,Full-Time
667c79716bdf4d64b572d814,5c90fd5c26e3ed0001989e17,APPROVED,Not Applicable,2024-06-26T20:26:32.453000Z,2024-06-26T20:33:42.176000Z,2024-06-28T12:21:22.189000Z,2024-06-26T20:33:43.324122Z,430.0,C1DPSPJ5,1197,English,Democrat,34,Female,Asian,India,United States,United States,English,No,Full-Time
667c79890ae9857069ce4dfc,65c13bafd3b6c59df35a0ee5,APPROVED,Not Applicable,2024-06-26T20:27:48.026000Z,2024-06-26T20:46:28.771000Z,2024-06-28T12:21:22.606000Z,2024-06-26T20:48:54.894823Z,1121.0,C1DPSPJ5,553,English,Democrat,32,Female,Black,Somalia,United States,United States,Somali,Yes,Part-Time
667c79912742f1a33d352cad,66539bac668dd01ea685dd68,APPROVED,Not Applicable,2024-06-26T20:27:05.513000Z,2024-06-26T20:38:55.497000Z,2024-06-28T12:26:07.771000Z,2024-06-26T20:38:56.274044Z,710.0,C1DPSPJ5,7,English,Independent,19,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
667c79b590aef405be298e1e,65e4b150feb15ebecb2fe5e8,APPROVED,Not Applicable,2024-06-26T20:27:46.418000Z,2024-06-26T20:41:07.635000Z,2024-06-28T12:26:36.819000Z,2024-06-26T20:41:09.955309Z,802.0,C1DPSPJ5,82,English,Independent,43,Female,White,United States,United States,United States,English,Yes,Part-Time
667c79b5f3f5260903ac16f8,63d14f9af4f2e033177bbe4c,APPROVED,Not Applicable,2024-06-26T20:27:47.609000Z,2024-06-26T20:42:02.931000Z,2024-06-28T12:21:38.148000Z,2024-06-26T20:42:08.860873Z,856.0,C1DPSPJ5,2432,English,Independent,46,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c79bb57056f949a66958b,6108454f0f1590114b9d85c9,AWAITING REVIEW,Not Applicable,2024-06-26T20:27:44.610000Z,2024-06-26T20:34:13.708000Z,,2024-06-26T20:34:14.715123Z,390.0,C1DPSPJ5,1418,English,Independent,31,Female,White,United States,United States,United States,English,No,Full-Time
667c79cc4f687170cb87c35b,5e2fda27a8f853576b85f537,APPROVED,Not Applicable,2024-06-26T20:28:17.658000Z,2024-06-26T21:00:34.651000Z,2024-06-28T12:27:13.167000Z,2024-06-26T21:02:43.182458Z,1937.0,C1DPSPJ5,752,English,Independent,51,Male,White,United States,United States,United States,English,No,Part-Time
667c79d982f5e5ef8ed42d02,60fcd954f5ff1656599b53c9,APPROVED,Not Applicable,2024-06-26T20:28:21.906000Z,2024-06-26T20:41:54.718000Z,2024-06-28T12:27:34.352000Z,2024-06-26T20:41:56.660647Z,813.0,C1DPSPJ5,2665,English,Democrat,38,Male,Black,United States,United States,United States,English,No,Full-Time
667c79ea19d86f07049a57e4,5fca60762df9df6328840cae,APPROVED,Not Applicable,2024-06-26T20:28:35.248000Z,2024-06-26T20:35:58.349000Z,2024-06-28T12:35:25.479000Z,2024-06-26T20:37:18.652509Z,444.0,C1DPSPJ5,509,English,Republican,63,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c79f6a4ef8877a9ce5627,61156cab775e1f9e2c3a4bfa,APPROVED,Not Applicable,2024-06-26T20:28:52.231000Z,2024-06-26T20:49:58.396000Z,2024-06-28T12:21:23.227000Z,2024-06-26T20:50:00.817403Z,1267.0,C1DPSPJ5,1571,English,Democrat,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c79fa68ecae5cbbb78fd7,5de8689fa63c7b7e1d62be9b,APPROVED,Not Applicable,2024-06-26T20:28:52.042000Z,2024-06-26T21:44:58.205000Z,2024-06-28T12:27:34.633000Z,2024-06-26T21:45:28.947657Z,4567.0,NOCODE,1613,English,Democrat,39,Male,White,United States,United States,United States,English,No,Full-Time
667c7a00792363f6f9f52fd0,6643a3c91223fb8be13a9c4c,APPROVED,Not Applicable,2024-06-26T20:28:56.870000Z,2024-06-26T20:42:00.564000Z,2024-06-28T12:21:23.602000Z,2024-06-26T20:42:05.657106Z,784.0,C1DPSPJ5,64,English,Democrat,33,Female,White,United States,United States,United States,English,No,Full-Time
667c7a0552a879cc0315ef18,5e544727059e3744ccdd4c3b,AWAITING REVIEW,Not Applicable,2024-06-26T20:28:59.230000Z,2024-06-26T20:41:36.307000Z,,2024-06-26T20:41:37.346450Z,758.0,C1DPSPJ5,4099,English,Independent,34,Female,Black,United States,United States,United States,English,No,Part-Time
667c7a273765b225f62a07c4,65341cf55a38404530640e5e,AWAITING REVIEW,Not Applicable,2024-06-26T20:29:53.687000Z,2024-06-26T20:45:51.029000Z,,2024-06-26T20:48:53.500972Z,958.0,C1DPSPJ5,815,English,Democrat,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
667c7a39249dab5ed51fd7e7,6111639a283454bfe6fd86ec,AWAITING REVIEW,Not Applicable,2024-06-26T20:29:51.060000Z,2024-06-26T20:45:24.391000Z,,2024-06-26T20:48:51.593337Z,934.0,C1DPSPJ5,180,English,Republican,21,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
667c7a4031fdb74f6ab1cc9d,66639dd13fc84cb36dba09a5,APPROVED,Not Applicable,2024-06-26T20:30:02.283000Z,2024-06-26T20:39:55.380000Z,2024-06-28T12:26:08.182000Z,2024-06-26T20:39:57.628493Z,594.0,C1DPSPJ5,31,English,Independent,22,Male,White,United States,United States,United States,English,Yes,Full-Time
667c7a43884e669040b78edb,667adda9e38e2a4b2893adbd,AWAITING REVIEW,Not Applicable,2024-06-26T20:30:03.829000Z,2024-06-26T20:40:12.537000Z,,2024-06-26T20:40:14.185269Z,609.0,C1DPSPJ5,17,"English, Laotian",Independent,25,Female,Asian,United States,United States,United States,English,No,Full-Time
667c7a459d30b2e4d89faa08,638d5097d95db2c5c143d5b7,APPROVED,Not Applicable,2024-06-26T20:30:04.750000Z,2024-06-26T20:34:46.740000Z,2024-06-28T12:35:25.905000Z,2024-06-26T20:37:01.862854Z,282.0,C1DPSPJ5,4316,English,Republican,61,Male,White,United States,United States,United States,English,No,Full-Time
667c7a6d2fb3f2b8038dbe64,56ddac2e6893b5000de993bf,APPROVED,Not Applicable,2024-06-26T20:35:12.616000Z,2024-06-26T20:56:40.370000Z,2024-06-28T12:22:07.118000Z,2024-06-26T20:57:30.933161Z,1288.0,C1DPSPJ5,936,"English, Japanese",Independent,32,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667c7a77dd68609d9bfe34b1,6100ad56092a518f822f438e,APPROVED,Not Applicable,2024-06-26T20:30:53.234000Z,2024-06-26T20:42:06.204000Z,2024-06-28T12:21:03.089000Z,2024-06-26T20:42:10.188943Z,673.0,C1DPSPJ5,445,English,Democrat,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
667c7a7f45f0f27f1afe347d,5c961ee66357fb0001ef4b4a,AWAITING REVIEW,Not Applicable,2024-06-26T20:31:02.018000Z,2024-06-26T20:43:31.294000Z,,2024-06-26T20:43:34.253468Z,750.0,C1DPSPJ5,6493,English,Democrat,55,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
667c7a834bbadc60b6a72d61,65ef357b330c3c8fd350b0ff,AWAITING REVIEW,Not Applicable,2024-06-26T20:31:22.690000Z,2024-06-26T20:44:57.693000Z,,2024-06-26T20:48:47.848615Z,816.0,C1DPSPJ5,553,English,Democrat,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667c7a883d31baf0c00bcd18,5d17a2c94d7eea00170c3aca,APPROVED,Not Applicable,2024-06-26T20:31:17.156000Z,2024-06-26T20:38:41.313000Z,2024-06-28T12:22:07.402000Z,2024-06-26T20:38:41.886325Z,445.0,C1DPSPJ5,1579,English,Independent,26,Male,Mixed,United States,United States,United States,English,No,Full-Time
667c7a94940ae66df47ab98b,66329a78ecd0b7c2df490c48,APPROVED,Not Applicable,2024-06-26T20:31:31.727000Z,2024-06-26T20:38:06.127000Z,2024-06-28T12:21:23.959000Z,2024-06-26T20:38:09.767612Z,395.0,C1DPSPJ5,4,English,Democrat,34,Female,White,United States,United States,United States,English,No,Full-Time
667c7ab352df4deedffd9b59,63fc425460ebc8ea83407754,AWAITING REVIEW,Not Applicable,2024-06-26T20:32:23.442000Z,2024-06-26T20:50:05.401000Z,,2024-06-26T20:50:06.662426Z,1062.0,C1DPSPJ5,1526,English,Independent,55,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
667c7abf3b46a53d40a88f8c,6112e4b55d1a56f46f9f25ae,APPROVED,Not Applicable,2024-06-26T20:32:07.513000Z,2024-06-26T20:42:45.036000Z,2024-06-28T12:21:24.329000Z,2024-06-26T20:42:49.086037Z,638.0,C1DPSPJ5,232,English,Democrat,25,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
667c7b0f2742f1a33d352d18,56c1adc20aab29000c7d556a,APPROVED,Not Applicable,2024-06-26T20:33:28.402000Z,2024-06-26T20:42:43.313000Z,2024-06-28T12:26:37.307000Z,2024-06-26T20:42:47.621263Z,555.0,C1DPSPJ5,1538,English,Independent,39,Female,Asian,United States,United States,United States,English,No,Part-Time
667c7b13acbd1b234858aeab,666a2e26e065fe17f7f50e8f,APPROVED,Not Applicable,2024-06-26T20:33:34.718000Z,2024-06-26T20:43:51.908000Z,2024-06-28T12:25:36.667000Z,2024-06-26T20:43:57.025335Z,618.0,C1DPSPJ5,20,English,Independent,38,Male,White,United States,United States,United States,English,No,Part-Time
